query,document,judgment
delgaden pm,B084MM9VNS,0.1
delgaden pm,B07JCB5XR5,0.1
delgaden pm,B086H5C59K,0.1
delgaden pm,B087DXFZXC,0.1
delgaden pm,B0897F2PG3,0.0
delgaden pm,B08CG9JB46,0.1
delgaden pm,B08N43P8S3,0.1
delgaden pm,B07X39RHLK,0.1
delgaden pm,B07HM719FM,1.0
delgaden pm,B07PQWPTC4,1.0
delgaden pm,B0777FKD5F,0.1
delgaden pm,B079HXLZGY,0.0
delgaden pm,B008C9KWH2,0.1
delgaden pm,B00DRKQS9W,0.0
delgaden pm,B00JCO3ALG,0.0
delgaden pm,B00RH5I8U0,0.1
delgaden pm,B00RKROLO2,0.0
delgaden pm,B00S1XUS1Y,0.0
delgaden pm,B00TSPQ4O4,0.0
delgaden pm,B00TXM30WQ,0.1
delgaden pm,B000OWLNBY,0.1
delgaden pm,B01BXLYEQ0,0.1
delgaden pm,B0149JVX12,0.1
delgaden pm,B072SD2PNY,0.1
delgaden pm,B06XXWN6KC,0.1
delgaden pm,B01MUBE6XU,0.1
delgaden pm,B0756NRH1Q,0.1
delgaden pm,B01FH99EFA,0.1
delgaden pm,B01E14X7SM,0.1
delgaden pm,B01DBTFO98,0.0
dell wh type mr90y battery,B082M42VZT,1.0
dell wh type mr90y battery,B081F4DJ8D,1.0
dell wh type mr90y battery,B07X9WGGS4,1.0
dell wh type mr90y battery,B07T54BMPS,1.0
dell wh type mr90y battery,B07RRG19XZ,1.0
dell wh type mr90y battery,B07R8HSQ3F,1.0
dell wh type mr90y battery,B07P13ZYMF,1.0
dell wh type mr90y battery,B07QXHNGFG,1.0
dell wh type mr90y battery,B07DYMCTQZ,1.0
dell wh type mr90y battery,B07C4W8ZL4,1.0
dell wh type mr90y battery,B075DTZRMS,1.0
dell wh type mr90y battery,B0719D4ZBW,1.0
dell wh type mr90y battery,B06XPCS5BK,1.0
dell wh type mr90y battery,B06WVMC1VN,1.0
dell wh type mr90y battery,B01MS3J3MI,1.0
dell wh type mr90y battery,B07L3F6DRZ,1.0
diamond earrings for women,B07BNSTYWW,1.0
diamond earrings for women,B07CHWX7XG,1.0
diamond earrings for women,B07JCMWFZ3,1.0
diamond earrings for women,B07K2HSQPT,1.0
diamond earrings for women,B07K2LMB3N,1.0
diamond earrings for women,B081JPC33X,1.0
diamond earrings for women,B07M7FV2LD,1.0
diamond earrings for women,B07SK8Q1BF,1.0
diamond earrings for women,B082VBNCQY,1.0
diamond earrings for women,B078X2QQRH,1.0
diamond earrings for women,B07KLDHVW7,1.0
diamond earrings for women,B078H9YRLW,1.0
diamond earrings for women,B075XTZHJF,1.0
diamond earrings for women,B075XV11FF,1.0
diamond earrings for women,B076H63W97,1.0
diamond earrings for women,B00FEFULNM,1.0
diamond earrings for women,B00Q5MRSEI,1.0
diamond earrings for women,B01D43T7ZI,1.0
diamond earrings for women,B01DV10G76,1.0
diamond earrings for women,B0148G2R9S,1.0
diamond earrings for women,B01DWRUZB6,1.0
diamond earrings for women,B01M18XCNE,1.0
diamond earrings for women,B01MUYENO9,1.0
diamond earrings for women,B074CG3BYG,1.0
diamond earrings for women,B01DWRJB8O,1.0
diapers size 2 honest company,B07G8VKJGW,0.1
diapers size 2 honest company,B07R15693G,0.1
diapers size 2 honest company,B07M6FLDVZ,0.1
diapers size 2 honest company,B07GT84JF1,0.1
diapers size 2 honest company,B07GSH6SGQ,1.0
diapers size 2 honest company,B07GSFH7QQ,0.1
diapers size 2 honest company,B07GS7Q6KC,0.1
diapers size 2 honest company,B07G4TDMBB,0.1
diapers size 2 honest company,B07G4QSMLS,0.0
diapers size 2 honest company,B07G4R64K6,0.1
diapers size 2 honest company,B07G4F4KCZ,1.0
diapers size 2 honest company,B0746FR8FC,0.1
diapers size 2 honest company,B071KZWX5V,1.0
diapers size 2 honest company,B01N5LEMIW,0.1
diapers size 2 honest company,B00JG170UW,1.0
diapers size 2 honest company,B07G4S4B1Y,0.1
door for exterior,B07GFFLG89,1.0
door for exterior,B081Q2PF2K,1.0
door for exterior,B07RZ58571,1.0
door for exterior,B07RV6RQQR,1.0
door for exterior,B07J4VQCLV,0.1
door for exterior,B07J4HXTWT,1.0
door for exterior,B07GXRC3H3,0.1
door for exterior,B07GF58FPG,1.0
door for exterior,B000WR8PLM,1.0
door for exterior,B07GDWYZ3H,1.0
door for exterior,B07GDQLV3G,1.0
door for exterior,B07DPFJKG5,1.0
door for exterior,B071L9MHJS,0.1
door for exterior,B00O53GXZ4,1.0
door for exterior,B00E82ICK6,1.0
door for exterior,B07GF4MRC5,1.0
door stopper,B083JZKXRN,1.0
door stopper,B082WX9FZP,1.0
door stopper,B081T322JN,1.0
door stopper,B07ZS561W6,1.0
door stopper,B07XJTG9JN,1.0
door stopper,B07WHKJGQG,1.0
door stopper,B07V8FMK2J,1.0
door stopper,B07VKK4CJ8,1.0
door stopper,B07MJP6H75,1.0
door stopper,B07LG2Y1ZY,1.0
door stopper,B0795GTZ57,1.0
door stopper,B075VZ6FMJ,1.0
door stopper,B01NGYKARV,1.0
door stopper,B0002YUX8I,1.0
door stopper,B00004YOHN,1.0
door stopper,B07MTX9DK4,1.0
easy up 4t-5t,B0864G618R,1.0
easy up 4t-5t,B082F1LN3P,0.1
easy up 4t-5t,B07XCVX9B1,0.1
easy up 4t-5t,B07X8NDFHN,0.1
easy up 4t-5t,B07SWLD5W3,1.0
easy up 4t-5t,B07SQ8NQVD,1.0
easy up 4t-5t,B07PM95L5G,1.0
easy up 4t-5t,B07YGHXZX2,0.1
easy up 4t-5t,B078WBDSBF,1.0
easy up 4t-5t,B078W9SH25,1.0
easy up 4t-5t,B078SY4C84,1.0
easy up 4t-5t,B078CR8CCH,1.0
easy up 4t-5t,B077VHXG27,1.0
easy up 4t-5t,B071SCYKJ9,0.1
easy up 4t-5t,B01GTGZTRM,1.0
easy up 4t-5t,B07GSB72MC,0.1
eboks for kindle,B07TRVW6VX,1.0
eboks for kindle,B081Y4HFXG,1.0
eboks for kindle,B07YN9YNP9,1.0
eboks for kindle,B07X8L7CK7,1.0
eboks for kindle,B07WQPHD3M,1.0
eboks for kindle,B07W55NWBR,1.0
eboks for kindle,B07VSZTKJ8,1.0
eboks for kindle,B07S5H6T4Q,1.0
eboks for kindle,B078GD3DRG,1.0
eboks for kindle,B07PRXT94R,1.0
eboks for kindle,B07NKP3JL4,1.0
eboks for kindle,B07MYLK9FP,1.0
eboks for kindle,B07MV8SWZF,1.0
eboks for kindle,B07D2C6J4K,1.0
eboks for kindle,B01N4VW75U,1.0
eboks for kindle,B07QQLCZY1,1.0
el libro de la alegria,1947783777,0.1
el libro de la alegria,B085PZPTKZ,0.1
el libro de la alegria,B082BF71X6,1.0
el libro de la alegria,8497775643,0.1
el libro de la alegria,8497595955,0.1
el libro de la alegria,1984899171,0.1
el libro de la alegria,187842436X,0.1
el libro de la alegria,B00L5L1FR0,0.1
el libro de la alegria,1629989991,0.1
el libro de la alegria,1609414055,0.1
el libro de la alegria,1455560219,0.1
el libro de la alegria,1451649851,0.1
el libro de la alegria,0881137863,0.1
el libro de la alegria,052557977X,0.1
el libro de la alegria,0307472590,0.1
el libro de la alegria,187842419X,0.1
energy snacks for sports,B07VPL7KYD,1.0
energy snacks for sports,B07D83162X,1.0
energy snacks for sports,B0767WZLRY,1.0
energy snacks for sports,B074L9HX6S,1.0
energy snacks for sports,B014HN21DY,1.0
energy snacks for sports,B01126O3OY,1.0
energy snacks for sports,B00X8GF80U,1.0
energy snacks for sports,B07Y49ZBBR,1.0
energy snacks for sports,B00OA91WHW,1.0
energy snacks for sports,B00MNTCQ4E,1.0
energy snacks for sports,B00B97A4FO,1.0
energy snacks for sports,B007X5BNFQ,1.0
energy snacks for sports,B004ETD2E4,1.0
energy snacks for sports,B001CWYK4M,1.0
energy snacks for sports,B00076SYO6,1.0
energy snacks for sports,B00TINWV84,1.0
eve of chaos sylvia day,B01MDQDL67,0.01
eve of chaos sylvia day,B01KPFLABC,0.1
eve of chaos sylvia day,B00E9HVZHW,1.0
eve of chaos sylvia day,B00E8SHYUO,0.1
eve of chaos sylvia day,B00DMKW0N0,0.01
eve of chaos sylvia day,B001NLL9B4,0.1
eve of chaos sylvia day,B0001WOUJE,0.1
eve of chaos sylvia day,B01DJPCYWE,1.0
eve of chaos sylvia day,1699432872,0.1
eve of chaos sylvia day,1561709409,0.1
eve of chaos sylvia day,1561707228,0.1
eve of chaos sylvia day,156170718X,0.1
eve of chaos sylvia day,1416591257,0.1
eve of chaos sylvia day,0451226895,0.1
eve of chaos sylvia day,0451220293,0.1
eve of chaos sylvia day,1781083851,0.0
explorer k2,B097PTHNR2,0.1
explorer k2,B097PTDTHP,0.1
explorer k2,B097PT1NHN,0.1
explorer k2,B08DNFBG2K,0.1
explorer k2,B08Q86V8BS,0.1
explorer k2,B097PTJDPJ,0.1
explorer k2,B08CB6JGPJ,0.1
explorer k2,B097PSFMK5,0.1
explorer k2,B097PTM3BN,0.1
explorer k2,B097PVF8MW,0.1
explorer k2,B097PTSFZV,0.1
explorer k2,B097PTYMX3,0.1
explorer k2,B097PVJZ7G,0.1
explorer k2,B097PVLX5M,0.1
explorer k2,B097PVNM5Q,0.1
explorer k2,B097PVSKYV,0.1
explorer k2,B09CL37NZL,0.1
explorer k2,B08CB5LWXT,0.1
explorer k2,B097PTN733,1.0
explorer k2,B08CB3Y3T3,0.1
explorer k2,B07RXKJX4Z,0.1
explorer k2,B08BCMTTMK,0.1
explorer k2,B000J2Q0C6,0.1
explorer k2,B00177J4JS,0.1
explorer k2,B001W1T0J8,0.1
explorer k2,B003TF1I86,0.1
explorer k2,B00A7EXF4C,1.0
explorer k2,B00HQLJXSG,0.1
explorer k2,B08BY66BLB,1.0
explorer k2,B019H8LWFM,0.1
explorer k2,B072B5FNH4,1.0
explorer k2,B00P7Y1EXQ,1.0
explorer k2,B07LH2XZNF,1.0
explorer k2,B07RYM873R,0.1
explorer k2,B07RZSHDPY,0.1
explorer k2,B07S1NMKML,0.1
explorer k2,B07S1TT8SQ,0.1
explorer k2,B07S1TY8MC,0.1
explorer k2,B08BC1VY7P,0.1
explorer k2,B07FV59QC8,0.1
extension cable mc4,B0836MK79R,1.0
extension cable mc4,B07X2JX18C,1.0
extension cable mc4,B07WG766DF,1.0
extension cable mc4,B07V3L4FQQ,1.0
extension cable mc4,B07TS17WWB,1.0
extension cable mc4,B07S6NGNNL,1.0
extension cable mc4,B07RHJHD4M,1.0
extension cable mc4,B07FT9BZTV,1.0
extension cable mc4,B00JPK3MBU,1.0
extension cable mc4,B071DXN1WH,1.0
extension cable mc4,B01N5W6HTG,1.0
extension cable mc4,B01L6OU74M,1.0
extension cable mc4,B01D7VBKQG,1.0
extension cable mc4,B07BRFPD6R,1.0
extension cable mc4,B00JH1PABW,1.0
extension cable mc4,B00FWNZD16,1.0
fake groceries,B017HW81K4,1.0
fake groceries,B07MZQJ56V,1.0
fake groceries,B07J9Q9KGZ,1.0
fake groceries,B07GKZ8ZDC,1.0
fake groceries,B073SDKTL5,1.0
fake groceries,B072PZKLX9,1.0
fake groceries,B071ZMT9S2,1.0
fake groceries,B016YZDZ8S,1.0
fake groceries,B007EA6PKS,1.0
fake groceries,B00TYO6WHI,1.0
fake groceries,B00H4SKSPS,1.0
fake groceries,B00B2B0I62,1.0
fake groceries,B00B2AYLYS,1.0
fake groceries,B00146LV5C,1.0
fake groceries,B00146G71U,1.0
fake groceries,B00W7QL52C,1.0
farmhouse bathroom rug,B08787HMK4,1.0
farmhouse bathroom rug,B0839PZYYH,1.0
farmhouse bathroom rug,B08373JK6L,0.1
farmhouse bathroom rug,B07X2FFW9Q,0.1
farmhouse bathroom rug,B07VN4XM26,0.1
farmhouse bathroom rug,B07R89KQB4,0.1
farmhouse bathroom rug,B07PZ7JTMY,0.1
farmhouse bathroom rug,B07K8D5CMW,0.1
farmhouse bathroom rug,B07DS4SNJJ,0.1
farmhouse bathroom rug,B0731XBFZL,0.1
farmhouse bathroom rug,B071FKH2QV,0.1
farmhouse bathroom rug,B06ZYTPJBP,0.1
farmhouse bathroom rug,B06XD62M89,0.1
farmhouse bathroom rug,B01M5EP73E,1.0
farmhouse bathroom rug,B004JWTS12,0.1
farmhouse bathroom rug,B07DW9ZXJ9,0.1
fifine,B089SDZYQD,0.1
fifine,B0876NXNBC,0.1
fifine,B084V84N79,0.1
fifine,B0842691S7,1.0
fifine,B0836P936Z,0.1
fifine,B07Y1C6GDS,1.0
fifine,B07WLWN2ZT,0.1
fifine,B08662LX1S,0.1
fifine,B07SL1XY7R,0.1
fifine,B07JB984Y7,1.0
fifine,B079HRFH2Y,1.0
fifine,B076F5W8Q5,1.0
fifine,B06XCKGLTP,1.0
fifine,B01N6448Q4,1.0
fifine,B01D4HTIOY,1.0
fifine,B07TD3Q19F,1.0
fishing pole,B07T1Q48QQ,1.0
fishing pole,B07TT3W7HY,0.1
fishing pole,B07VJMHL57,0.01
fishing pole,B07X9X7BBL,1.0
fishing pole,B07XC1GVHR,0.1
fishing pole,B08FQZPC5S,1.0
fishing pole,B07XW2PNKX,1.0
fishing pole,B087CWWW35,1.0
fishing pole,B086927X22,1.0
fishing pole,B086D8HYCT,1.0
fishing pole,B087CX81ZG,1.0
fishing pole,B08B1R1G1Q,1.0
fishing pole,B08D3KS93R,1.0
fishing pole,B08F4CYHNH,0.01
fishing pole,B07SNXBXGZ,0.1
fishing pole,B07ZNPHHVT,0.1
fishing pole,B07SLDF1QS,1.0
fishing pole,B075DD7FGX,1.0
fishing pole,B07Q5Y5D71,1.0
fishing pole,B07Q87CTMZ,1.0
fishing pole,B000MQTJW2,1.0
fishing pole,B00F0KMLCK,1.0
fishing pole,B00F5EAKZ6,1.0
fishing pole,B01EG67HHM,1.0
fishing pole,B01EG67M4K,1.0
fishing pole,B01M32X90K,0.1
fishing pole,B00F5EBEXI,1.0
fishing pole,B074W3V1NF,1.0
fishing pole,B076PNZSY7,1.0
fishing pole,B079GJ6K2R,0.1
fishing pole,B07DCP32M1,1.0
fishing pole,B07GCCQF55,1.0
fishing pole,B07HMGXKH3,0.1
fishing pole,B07445XM8T,1.0
fitbitcharge 3 bands,B07TMYKJCP,1.0
fitbitcharge 3 bands,B081J2CM64,1.0
fitbitcharge 3 bands,B0819N1CR2,1.0
fitbitcharge 3 bands,B07YYDY3DL,1.0
fitbitcharge 3 bands,B07XRJ4ZBY,1.0
fitbitcharge 3 bands,B07WRBZLCB,1.0
fitbitcharge 3 bands,B07PWV29JN,1.0
fitbitcharge 3 bands,B085NDXR61,1.0
fitbitcharge 3 bands,B07MB3V4H8,1.0
fitbitcharge 3 bands,B07FTN21JL,0.0
fitbitcharge 3 bands,B07JDLV9Y3,1.0
fitbitcharge 3 bands,B07JDN7WFS,1.0
fitbitcharge 3 bands,B07MYGVN33,1.0
fitbitcharge 3 bands,B07K7R25PM,1.0
fitbitcharge 3 bands,B07KS31Z1N,1.0
fitbitcharge 3 bands,B07JVBMBGT,1.0
flick 雑誌,B086W2PH7P,1.0
flick 雑誌,B086W2TH93,1.0
flick 雑誌,B086W2XJJH,1.0
flick 雑誌,B086W3JK73,1.0
flick 雑誌,B086W3RKLY,1.0
flick 雑誌,B08L52F99X,1.0
flick 雑誌,B08L52H4PK,1.0
flick 雑誌,B08L52LMV9,1.0
flick 雑誌,B094YDV85P,0.1
flick 雑誌,B08L53Y87Q,1.0
flick 雑誌,B08WLQNNRZ,1.0
flick 雑誌,B094YFML41,1.0
flick 雑誌,B094YGHCMQ,1.0
flick 雑誌,B09JF8DL1Y,1.0
flick 雑誌,B094YGJGGS,1.0
flick 雑誌,B094YGPMCH,1.0
flick 雑誌,B0827LJTXV,0.0
flick 雑誌,B08L52T59X,1.0
flick 雑誌,B07ZHGBS1Q,1.0
flick 雑誌,4839976023,1.0
flick 雑誌,B07ZHBG83N,1.0
flick 雑誌,4315523437,0.0
flick 雑誌,476831435X,0.0
flick 雑誌,B01A6T1O90,1.0
flick 雑誌,B01GT23VVW,1.0
flick 雑誌,B01H00YPSK,1.0
flick 雑誌,B07ZHDBB3J,1.0
flick 雑誌,B01H1TLBLE,0.0
flick 雑誌,B01H1VEE1G,1.0
flick 雑誌,B01H00YQCA,1.0
flick 雑誌,B01I1S60N8,1.0
flick 雑誌,B01I1S7N52,1.0
flick 雑誌,B01I1S7T5Q,1.0
flick 雑誌,B07D142L8P,1.0
flick 雑誌,B07JQ1J7MM,1.0
flick 雑誌,B07R3WDBK8,1.0
flick 雑誌,B07ZH4ZGY8,1.0
flick 雑誌,B07ZH6DP3L,1.0
flick 雑誌,B01I1S60LA,1.0
fnaf action figures pizza simulator,B081Y6HWNR,1.0
fnaf action figures pizza simulator,B081XBBPNM,1.0
fnaf action figures pizza simulator,B07TYQCTZQ,1.0
fnaf action figures pizza simulator,B07TYQ7W1R,1.0
fnaf action figures pizza simulator,B07TXLJRW7,1.0
fnaf action figures pizza simulator,B07TWHJ6FV,1.0
fnaf action figures pizza simulator,B07TVDQRLT,1.0
fnaf action figures pizza simulator,B07JZLMZQH,1.0
fnaf action figures pizza simulator,B07HBBGGT9,1.0
fnaf action figures pizza simulator,B07DN8K6ZX,1.0
fnaf action figures pizza simulator,B07DFDQLF9,1.0
fnaf action figures pizza simulator,B07DFCLQPB,1.0
fnaf action figures pizza simulator,B07DFBSGZ6,1.0
fnaf action figures pizza simulator,B07DFBJR78,1.0
fnaf action figures pizza simulator,B07DFB558X,1.0
fnaf action figures pizza simulator,B019NWSZNO,1.0
games programming in python,B087PDBKNK,1.0
games programming in python,B084BQJ4T1,1.0
games programming in python,B06Y6H517V,1.0
games programming in python,3030259420,1.0
games programming in python,1683921801,1.0
games programming in python,1654414018,1.0
games programming in python,1631595814,1.0
games programming in python,B0863XJGR5,1.0
games programming in python,1593277954,1.0
games programming in python,1584502584,1.0
games programming in python,1484253043,1.0
games programming in python,1465473610,1.0
games programming in python,1465461884,1.0
games programming in python,1108716830,1.0
games programming in python,0982106017,1.0
games programming in python,1593279280,1.0
gelly roll stardust,B0821GL4CD,1.0
gelly roll stardust,B07TGDLTCG,1.0
gelly roll stardust,B077CL4YCM,1.0
gelly roll stardust,B06XXJKM18,1.0
gelly roll stardust,B01JLH3UYK,0.1
gelly roll stardust,B01J3VWH0C,1.0
gelly roll stardust,B01E7J9668,1.0
gelly roll stardust,B01E7JQXGO,1.0
gelly roll stardust,B00RRW6VV6,1.0
gelly roll stardust,B006Z2AVHY,0.1
gelly roll stardust,B001LXK5HS,1.0
gelly roll stardust,B00161QFZG,1.0
gelly roll stardust,B000XAOS28,1.0
gelly roll stardust,B000S14PFM,0.1
gelly roll stardust,B000LR4ZDA,0.1
gelly roll stardust,B00TTOJHOI,1.0
ghs silk and steel acoustic guitar strings,B07TGX59RB,0.1
ghs silk and steel acoustic guitar strings,B07GTCQKMS,0.1
ghs silk and steel acoustic guitar strings,B07GTCQJMP,0.1
ghs silk and steel acoustic guitar strings,B07GT8PGJK,0.1
ghs silk and steel acoustic guitar strings,B019JD0ZIK,0.1
ghs silk and steel acoustic guitar strings,B0054RD31M,1.0
ghs silk and steel acoustic guitar strings,B000OR88JE,0.1
ghs silk and steel acoustic guitar strings,B000EELBEG,0.1
ghs silk and steel acoustic guitar strings,B000EEL6GY,0.1
ghs silk and steel acoustic guitar strings,B0002H0A3S,0.1
ghs silk and steel acoustic guitar strings,B0002GIRKM,0.1
ghs silk and steel acoustic guitar strings,B0002GFR8M,1.0
ghs silk and steel acoustic guitar strings,B0002E1O86,0.1
ghs silk and steel acoustic guitar strings,B0002DVB6W,0.1
ghs silk and steel acoustic guitar strings,B0002CZT0M,0.1
ghs silk and steel acoustic guitar strings,B000B6DU0U,1.0
gi blues,B07C2QV539,0.1
gi blues,B083W4BTHX,0.1
gi blues,B0829KRYGX,0.0
gi blues,B07VR2M8ZW,1.0
gi blues,B07STGCNFQ,0.1
gi blues,B07QHMMSG1,0.1
gi blues,B07NHBSRV3,0.1
gi blues,B079GQBCVS,0.1
gi blues,B019YLN2QE,0.0
gi blues,B01HT38BI8,0.0
gi blues,B01K6LITJQ,0.1
gi blues,B018BZ3WVE,0.0
gi blues,B0091X0D72,0.1
gi blues,B002MBIQ9C,0.1
gi blues,B002ICFXOG,0.0
gi blues,B001D09OQW,1.0
giant genie hat,B07T3HPW4Y,0.1
giant genie hat,B07NQTCBZ2,0.1
giant genie hat,B07MNB57KP,1.0
giant genie hat,B07HZLHPKP,0.0
giant genie hat,B07GYZTTQJ,0.1
giant genie hat,B074ZDXFL6,0.0
giant genie hat,B01GGM5YLA,0.1
giant genie hat,B01DYOB200,0.1
giant genie hat,B00TROGHSO,1.0
giant genie hat,B00R1S3P7E,0.0
giant genie hat,B0045I6IAY,0.0
giant genie hat,B0041NYM38,1.0
giant genie hat,B002IEZFT2,1.0
giant genie hat,B002I8XMG6,0.0
giant genie hat,B000H8FLMC,0.0
giant genie hat,B00UY6AOQU,0.1
gold shirt women,B07TB968ZV,0.1
gold shirt women,B07SFRXV4M,0.1
gold shirt women,B07R16CKCH,0.1
gold shirt women,B07PW5Z7LJ,1.0
gold shirt women,B07PGSN499,0.1
gold shirt women,B07PDWPZKS,0.1
gold shirt women,B07KWYRQC8,0.1
gold shirt women,B07HQM3S87,1.0
gold shirt women,B07BDGY9QP,0.1
gold shirt women,B079YGVJG8,1.0
gold shirt women,B079SR399W,1.0
gold shirt women,B075R8W1HQ,0.1
gold shirt women,B06ZZP1FMG,0.1
gold shirt women,B01N0UZ37O,1.0
gold shirt women,B0142KV5T8,1.0
gold shirt women,B07CQDRKL5,0.1
gold watches for men,B01N1T0R26,1.0
gold watches for men,B07GGBGG9Z,1.0
gold watches for men,B07F2XQ9WD,1.0
gold watches for men,B079G3YPQ9,1.0
gold watches for men,B078NXW8P7,1.0
gold watches for men,B071Y4LVBX,1.0
gold watches for men,B01MZF6LL2,1.0
gold watches for men,B07P6W3XMS,1.0
gold watches for men,B015QP81HW,1.0
gold watches for men,B00NVBZOWY,1.0
gold watches for men,B00KJ30800,1.0
gold watches for men,B00BQPNRFS,1.0
gold watches for men,B009DFA43Q,1.0
gold watches for men,B005FN12BS,1.0
gold watches for men,B00108WPFE,1.0
gold watches for men,B01MQ2E39R,1.0
graco rac x guard,B071CZQLVG,1.0
graco rac x guard,B06ZYC62CH,1.0
graco rac x guard,B06X6BB5JN,0.01
graco rac x guard,B06X3QYS2V,0.01
graco rac x guard,B06WCZM754,0.01
graco rac x guard,B06WCZM1WV,0.01
graco rac x guard,B06W2G4J1G,0.01
graco rac x guard,B06VSNK7JM,0.01
graco rac x guard,B00XZG76U8,1.0
graco rac x guard,B00SA20FWI,1.0
graco rac x guard,B0094KKDOA,1.0
graco rac x guard,B008BOVBHS,0.01
graco rac x guard,B0067NM6AG,1.0
graco rac x guard,B0067NGS96,0.01
graco rac x guard,B0067NGRY2,0.01
graco rac x guard,B00XZG4LI8,1.0
graduation gifts,B07VY29926,1.0
graduation gifts,B088PG8MTR,0.1
graduation gifts,B085WQV7YT,1.0
graduation gifts,B085QNV1VN,1.0
graduation gifts,B084GJ6RXZ,1.0
graduation gifts,B07XGPDWJC,1.0
graduation gifts,B07WJSFR12,1.0
graduation gifts,B07TRN26RJ,1.0
graduation gifts,1943200106,0.1
graduation gifts,B07KP9BF88,1.0
graduation gifts,B07HMPSLZL,0.1
graduation gifts,B01EYJ8EXW,0.1
graduation gifts,B01DOPQHYU,1.0
graduation gifts,B01DOPQD30,1.0
graduation gifts,B005DS5ZMC,0.1
graduation gifts,B07QS7BWB8,0.1
green wall decals,B08H22HZRV,1.0
green wall decals,B08FHNQQ8X,1.0
green wall decals,B08BZVF156,1.0
green wall decals,B0881NM4YQ,1.0
green wall decals,B083FRT5W3,1.0
green wall decals,B08391J8NH,1.0
green wall decals,B07VSFQ98K,1.0
green wall decals,B07SQDWND4,1.0
green wall decals,B07S7GVRVC,1.0
green wall decals,B07RF8ZR87,1.0
green wall decals,B07L9LVLMW,1.0
green wall decals,B07H83YNR6,1.0
green wall decals,B00JS86XTM,1.0
green wall decals,B00FMQIC16,1.0
green wall decals,B005U136K0,1.0
green wall decals,B001DB4MZO,1.0
grey pocket book,B07TV8F635,0.0
grey pocket book,B07KM9JDM9,0.0
grey pocket book,B07KGBQ42L,0.0
grey pocket book,B07K7MRZZX,0.0
grey pocket book,B07K75V9D2,0.0
grey pocket book,B07J2MRFJR,0.0
grey pocket book,B07H57CL19,0.0
grey pocket book,B07CQNMLK4,0.0
grey pocket book,B07C786KZ5,0.0
grey pocket book,B07192Q1M4,0.0
grey pocket book,B06XZTZ7GB,0.0
grey pocket book,B01LYWWALF,0.0
grey pocket book,B0151E6P4E,0.0
grey pocket book,B00DUF3BA8,1.0
grey pocket book,B005OTEHRY,0.0
grey pocket book,B0764H5H1H,0.0
habitrail ovo twist,B0026C780U,0.01
habitrail ovo twist,B0081EGUEM,0.01
habitrail ovo twist,B006RGZ8A8,0.1
habitrail ovo twist,B006JVPUQS,1.0
habitrail ovo twist,B0055Y5DT4,0.1
habitrail ovo twist,B004ERFCWG,0.1
habitrail ovo twist,B001B5DTN8,0.01
habitrail ovo twist,B00BBONU4C,0.1
habitrail ovo twist,B001B5B3LS,0.1
habitrail ovo twist,B0012DOXDE,0.01
habitrail ovo twist,B000VP37HC,0.01
habitrail ovo twist,B000UODW6U,0.1
habitrail ovo twist,B0006L2UII,0.01
habitrail ovo twist,B0002DGXGK,0.01
habitrail ovo twist,B0002DGUWW,0.01
habitrail ovo twist,B001B5DO5Q,0.1
harley quinn costume for toddler girls,B01LYKT1J7,0.01
harley quinn costume for toddler girls,B07G25YN57,0.0
harley quinn costume for toddler girls,B07G1DHNP3,1.0
harley quinn costume for toddler girls,B01MSY6YOA,1.0
harley quinn costume for toddler girls,B01LZ5WJPT,0.0
harley quinn costume for toddler girls,B01COL8S1A,0.0
harley quinn costume for toddler girls,B01CCI3BK8,1.0
harley quinn costume for toddler girls,B01C3GJRMK,0.0
harley quinn costume for toddler girls,B01BF4LH3I,0.0
harley quinn costume for toddler girls,B01BF4L29C,0.0
harley quinn costume for toddler girls,B00TO6EM96,0.01
harley quinn costume for toddler girls,B00ISJF3FC,0.0
harley quinn costume for toddler girls,B00BJH0O0Y,1.0
haven dvd,B082JQ8SJL,1.0
haven dvd,B0783MXK4W,1.0
haven dvd,B01NARNBUG,1.0
haven dvd,B01M9IIB0M,1.0
haven dvd,B01AKUNOES,1.0
haven dvd,B017RM8GNQ,1.0
haven dvd,B0168U1SHY,1.0
haven dvd,B0776JZ69T,1.0
haven dvd,B00IEQWLXG,1.0
haven dvd,B00F3M3VSS,1.0
haven dvd,B00DPJEWD4,1.0
haven dvd,B00A7ZHDF8,1.0
haven dvd,B005Y50IL2,1.0
haven dvd,B004SMDJ9U,1.0
haven dvd,1970139188,1.0
haven dvd,B010EJOB4C,1.0
headboard king,B07S9D2BCC,1.0
headboard king,B07QJ1X2HC,1.0
headboard king,B07QGWNJ73,1.0
headboard king,B07QBQCG2N,1.0
headboard king,B07KSRKDXF,1.0
headboard king,B07DWJ98WM,1.0
headboard king,B07C3194K6,1.0
headboard king,B079C6ZSY6,1.0
headboard king,B0797NGXHM,1.0
headboard king,B075FFG9ZH,1.0
headboard king,B073R1DTGT,1.0
headboard king,B0721RG5VC,1.0
headboard king,B01M21ARE2,1.0
headboard king,B00QK8583K,1.0
headboard king,B00O1DFX5Y,1.0
headboard king,B076FGTPJ4,1.0
heinkels knife set,B07V8P5FRW,1.0
heinkels knife set,B07R6JLC6S,1.0
heinkels knife set,B07FMGLM7Y,1.0
heinkels knife set,B07FM67N8Q,1.0
heinkels knife set,B076YQ4V7F,1.0
heinkels knife set,B01NA0NCLO,1.0
