query,document,judgment
do not enter tape,B09CPSZS1M,0.1
do not enter tape,B097Q6FSM9,1.0
do not enter tape,B08YH5ZGMY,1.0
do not enter tape,B08DXN7X44,1.0
do not enter tape,B08DVC7S3H,1.0
do not enter tape,B08CZ884QV,1.0
do not enter tape,B086YNLB4X,1.0
do not enter tape,B07S1XK74W,1.0
do not enter tape,B07HGKNYGP,1.0
do not enter tape,B07H4TKRP9,1.0
do not enter tape,B07DTLLD6J,1.0
do not enter tape,B079YXJ549,1.0
do not enter tape,B01J4LI43K,1.0
do not enter tape,B0081ZRT3W,1.0
do not enter tape,B0081ZRSFG,1.0
double couple famous painting compression socks,B07PGG4BJ3,1.0
double couple famous painting compression socks,B082HJP6YF,1.0
double couple famous painting compression socks,B07WKGZYVY,1.0
double couple famous painting compression socks,B07SPSB1GS,0.1
double couple famous painting compression socks,B07RGZP65M,1.0
double couple famous painting compression socks,B07PMWDX7L,1.0
double couple famous painting compression socks,B07P5YLH9F,1.0
double couple famous painting compression socks,B07KXQJJV6,1.0
double couple famous painting compression socks,B07JZ4J36V,1.0
double couple famous painting compression socks,B076JDZNLJ,0.1
double couple famous painting compression socks,B01N4170WA,0.1
double couple famous painting compression socks,B01MXIE9RT,0.1
double couple famous painting compression socks,B01J4MF2E8,1.0
double couple famous painting compression socks,B004QF0TFQ,0.1
drone with live camera for adults,B07WHRJ99S,1.0
drone with live camera for adults,B07XYWY5B6,1.0
drone with live camera for adults,B0832V7XYR,1.0
drone with live camera for adults,B085T53CVH,1.0
drone with live camera for adults,B0863CG57T,1.0
drone with live camera for adults,B07VD32T86,1.0
drone with live camera for adults,B0861YMTT4,1.0
drone with live camera for adults,B07VCD1SRL,1.0
drone with live camera for adults,B07VB2VGJH,1.0
drone with live camera for adults,B07RGQ8C25,1.0
drone with live camera for adults,B07R1X8K9D,1.0
drone with live camera for adults,B07M7DTSRC,1.0
drone with live camera for adults,B07L3QQQY1,1.0
drone with live camera for adults,B07GTJ31ZM,1.0
drone with live camera for adults,B07GPNZSMY,1.0
drone with live camera for adults,B078WKT1HL,1.0
drywall anchors heavy duty,B07YDGZMGH,1.0
drywall anchors heavy duty,B07XWQJ34C,1.0
drywall anchors heavy duty,B07XGB1LJM,1.0
drywall anchors heavy duty,B07WCJ4JL1,1.0
drywall anchors heavy duty,B07VWKXZXC,1.0
drywall anchors heavy duty,B07V3HBTPF,1.0
drywall anchors heavy duty,B07P6ZBNHQ,1.0
drywall anchors heavy duty,B07DWQ8K93,1.0
drywall anchors heavy duty,B01FCZIL9E,1.0
drywall anchors heavy duty,B07CVT1N4M,1.0
drywall anchors heavy duty,B01FCZ8I3I,1.0
drywall anchors heavy duty,B016TYQXGU,1.0
drywall anchors heavy duty,B016APV7SM,1.0
drywall anchors heavy duty,B0051IBBUE,1.0
drywall anchors heavy duty,B0050SWUKK,1.0
drywall anchors heavy duty,B07DL9MVN7,1.0
dummy door handle brass,B07J5HM9RB,0.1
dummy door handle brass,B07J4V9Z8F,0.1
dummy door handle brass,B07GDWYXFX,0.1
dummy door handle brass,B01MU7EWLR,1.0
dummy door handle brass,B00FVUZ0X6,0.1
dummy door handle brass,B00EMG955Y,1.0
dummy door handle brass,B003F3FGE4,1.0
dummy door handle brass,B00144YWXW,1.0
dummy door handle brass,B00115WM7W,1.0
dummy door handle brass,B00115UP2G,1.0
dummy door handle brass,B00115TJ32,0.1
dummy door handle brass,B001002F48,0.1
dummy door handle brass,B000HE5TSC,0.1
dummy door handle brass,B000CSK4JW,0.1
dummy door handle brass,B000CSGDLU,1.0
dummy door handle brass,B00144YWWI,1.0
echo dot flush mount,B07JQX1XGY,0.1
echo dot flush mount,B07KWH57S6,0.1
echo dot flush mount,B081ZYHXGT,0.1
echo dot flush mount,B07R4TWBQK,0.1
echo dot flush mount,B07FZVP5D8,0.1
echo dot flush mount,B07P6T8J87,0.1
echo dot flush mount,B07BM9JLRC,0.1
echo dot flush mount,B07P5W16KK,0.1
echo dot flush mount,B077T42FZY,0.1
echo dot flush mount,B077B7F9L7,1.0
echo dot flush mount,B076HRW62T,1.0
echo dot flush mount,B074B8MR4H,0.1
echo dot flush mount,B072TLJQK1,0.1
echo dot flush mount,B06X9W1PV6,0.1
echo dot flush mount,B01MZ92KID,0.1
echo dot flush mount,B079C273LQ,0.1
eye mask without strap,B08PV71P5F,1.0
eye mask without strap,B08RHZB3RL,1.0
eye mask without strap,B08S44SDRS,0.1
eye mask without strap,B08TTYLHQL,1.0
eye mask without strap,B08YV79JWN,1.0
eye mask without strap,B08ZYC6BLP,1.0
eye mask without strap,B092M97FF6,1.0
eye mask without strap,B0946P9HCW,1.0
eye mask without strap,B096ZKKHB4,1.0
eye mask without strap,B095C7H62X,0.1
eye mask without strap,B097RH8YQG,0.1
eye mask without strap,B098DMPXJX,0.1
eye mask without strap,B0993JJL6L,0.1
eye mask without strap,B0999BK7QL,0.1
eye mask without strap,B099DL3DBB,0.1
eye mask without strap,B09CKTFYQZ,0.1
eye mask without strap,B09FJW8S7M,0.1
eye mask without strap,B094799YQF,0.1
eye mask without strap,B085B6MY8W,0.1
eye mask without strap,B08HX4NSKS,1.0
eye mask without strap,B07PXB4NZB,1.0
eye mask without strap,B07Q6WLX5J,0.1
eye mask without strap,B00GSO1D9O,1.0
eye mask without strap,B00M9BC1M8,0.0
eye mask without strap,B014VYD7NW,1.0
eye mask without strap,B019JY9BO8,1.0
eye mask without strap,B07211LBSP,1.0
eye mask without strap,B074TBYWGS,1.0
eye mask without strap,B07CNT74Z6,1.0
eye mask without strap,B01C2ZPGNQ,0.1
eye mask without strap,B07FSFBSXY,1.0
eye mask without strap,B07FSPX3V5,1.0
eye mask without strap,B07GTPPHKK,0.1
eye mask without strap,B07JH2C4D5,1.0
eye mask without strap,B07KC5DWCC,1.0
eye mask without strap,B07LG4K19C,1.0
eye mask without strap,B07MR27G3D,1.0
eye mask without strap,B07D3M6892,1.0
eye mask without strap,B07PRG2CQY,0.1
ez bow maker for ribbon,B08BFPZ9TM,1.0
ez bow maker for ribbon,B07YCSLMLD,1.0
ez bow maker for ribbon,B07T1TQ3GL,1.0
ez bow maker for ribbon,B07RTNTWXM,1.0
ez bow maker for ribbon,B07JMXW2KJ,1.0
ez bow maker for ribbon,B07GNTYP6P,1.0
ez bow maker for ribbon,B07G5PPFPP,1.0
ez bow maker for ribbon,B084RJ6GK7,0.0
ez bow maker for ribbon,B018UMJ5AK,1.0
ez bow maker for ribbon,B017T3MVYI,1.0
ez bow maker for ribbon,B008AJPECW,1.0
ez bow maker for ribbon,B006EK9BFU,1.0
ez bow maker for ribbon,B0041GW3ZE,1.0
ez bow maker for ribbon,B000PASKCU,1.0
ez bow maker for ribbon,B000FVUBJO,1.0
ez bow maker for ribbon,B073SJ5TVB,1.0
fabric aprons,B07BFQ6BSD,1.0
fabric aprons,B0793PDC9D,1.0
fabric aprons,B07QJ4GDX4,1.0
fabric aprons,B07864SKD9,1.0
fabric aprons,B07T8L2DDP,1.0
fabric aprons,B07TS7DCS7,1.0
fabric aprons,B07SM76VZ5,1.0
fabric aprons,B0755CPR4G,1.0
fabric aprons,B01H38MYKU,1.0
fabric aprons,B01N9SB512,1.0
fabric aprons,B01N8Y0W3P,1.0
fabric aprons,B01MSIJB7F,1.0
fabric aprons,B0755BGDQN,1.0
fabric aprons,B00TT4SWDA,1.0
fabric aprons,B00NSVK4XQ,1.0
fabric aprons,B008F0DQLM,1.0
fast charging wireless charger,B098QC58J9,1.0
fast charging wireless charger,B094QV8X7D,1.0
fast charging wireless charger,B08LVSFN4X,1.0
fast charging wireless charger,B08LGRV36M,1.0
fast charging wireless charger,B08DCTXZ2H,1.0
fast charging wireless charger,B088D5VTYV,0.1
fast charging wireless charger,B087ZGG3H9,1.0
fast charging wireless charger,B07YBV3P8W,1.0
fast charging wireless charger,B07VG9JMG1,0.01
fast charging wireless charger,B07GW9S9TB,1.0
fast charging wireless charger,B07FM8R7J1,1.0
fast charging wireless charger,B07DC2MJR4,1.0
fast charging wireless charger,B07DBXZZN3,1.0
fast charging wireless charger,B079KZ49PJ,1.0
fast charging wireless charger,B0769JN5MG,1.0
fast charging wireless charger,B06XXZK99F,1.0
fast charging wireless charger,B07VC4MFYJ,1.0
fire 7 kids edition tablet,B08791Q9YT,0.1
fire 7 kids edition tablet,B083GP7SNC,0.1
fire 7 kids edition tablet,B0819TSMP2,0.01
fire 7 kids edition tablet,B07Z33SFFP,0.1
fire 7 kids edition tablet,B07WDDT3G5,0.1
fire 7 kids edition tablet,B07T81947Q,0.1
fire 7 kids edition tablet,B07KD7K4B1,0.1
fire 7 kids edition tablet,B082NNRLZC,0.1
fire 7 kids edition tablet,B07FKR6KXF,0.1
fire 7 kids edition tablet,B077PXTFW4,0.01
fire 7 kids edition tablet,B077PN1PD9,0.01
fire 7 kids edition tablet,B075G4FSP7,0.01
fire 7 kids edition tablet,B06Y62D69Z,0.01
fire 7 kids edition tablet,B01N7TF8MK,0.01
fire 7 kids edition tablet,B01J90N2IS,1.0
fire 7 kids edition tablet,B07H8WS1FT,1.0
fitness rollers deep tissue massage,B07MRB17LQ,0.1
fitness rollers deep tissue massage,B07P5PFFMZ,0.1
fitness rollers deep tissue massage,B07QTBVYJ1,0.1
fitness rollers deep tissue massage,B07T13X1BD,1.0
fitness rollers deep tissue massage,B081SBP698,0.1
fitness rollers deep tissue massage,B083L8RNJR,0.1
fitness rollers deep tissue massage,B087P5RV41,1.0
fitness rollers deep tissue massage,B08861PK8F,1.0
fitness rollers deep tissue massage,B08D8XRB1F,1.0
fitness rollers deep tissue massage,B088DPFXPJ,1.0
fitness rollers deep tissue massage,B089CVPLS3,1.0
fitness rollers deep tissue massage,B07KFD7KLP,1.0
fitness rollers deep tissue massage,B08JYXHJYN,1.0
fitness rollers deep tissue massage,B08TLWYKLS,0.1
fitness rollers deep tissue massage,B08YMM8G6S,1.0
fitness rollers deep tissue massage,B08YV3NL43,1.0
fitness rollers deep tissue massage,B09DKT88Z2,1.0
fitness rollers deep tissue massage,B0888RX6Z2,0.1
fitness rollers deep tissue massage,B07JW9BD5F,1.0
fitness rollers deep tissue massage,B083BY3B2T,0.1
fitness rollers deep tissue massage,B07HCTJ5KR,1.0
fitness rollers deep tissue massage,B07JH7GS76,1.0
fitness rollers deep tissue massage,B0040EGNIU,1.0
fitness rollers deep tissue massage,B01696AOH2,1.0
fitness rollers deep tissue massage,B017V7UKW2,1.0
fitness rollers deep tissue massage,B01BW2YYXS,1.0
fitness rollers deep tissue massage,B01EKMN9LA,1.0
fitness rollers deep tissue massage,B01N14ED3T,1.0
fitness rollers deep tissue massage,B071P2MQ5D,1.0
fitness rollers deep tissue massage,B074GNCGKZ,1.0
fitness rollers deep tissue massage,B0713ZFTLX,1.0
fitness rollers deep tissue massage,B0792SD1TR,1.0
fitness rollers deep tissue massage,B07GQDW62F,1.0
fitness rollers deep tissue massage,B078W768F3,1.0
fitness rollers deep tissue massage,B07G2YYBCB,1.0
fitness rollers deep tissue massage,B07CRPCS9Y,1.0
fitness rollers deep tissue massage,B07G84P94Q,0.1
fitness rollers deep tissue massage,B07B1HMDT3,1.0
fitness rollers deep tissue massage,B079H8P9DX,1.0
fitness rollers deep tissue massage,B07BNRKXZ6,1.0
fletchings for arrows,B07Y51M6BP,1.0
fletchings for arrows,B07TS4TYZ7,0.01
fletchings for arrows,B07HSSYNW5,1.0
fletchings for arrows,B07G37GKCC,0.01
fletchings for arrows,B07CKN2J4R,1.0
fletchings for arrows,B078W9B2ZV,1.0
fletchings for arrows,B076CDCLYH,0.01
fletchings for arrows,B074G4RCLD,1.0
fletchings for arrows,B072MGCQXC,1.0
fletchings for arrows,B005BSM4FU,1.0
fletchings for arrows,B005AXVG96,0.0
fletchings for arrows,B001F0MD3Q,0.01
fletchings for arrows,B001F0IM68,1.0
fletchings for arrows,B000LOFL8Q,0.01
fletchings for arrows,B0000AVE3Q,0.01
fletchings for arrows,B00WJ3071S,1.0
floral wallpaper stick and peel,B086GDWMP2,1.0
floral wallpaper stick and peel,B089XV9Z54,1.0
floral wallpaper stick and peel,B08C8HZMV2,1.0
floral wallpaper stick and peel,B08CXGST25,1.0
floral wallpaper stick and peel,B08CXMBNHH,1.0
floral wallpaper stick and peel,B08J465M7S,1.0
floral wallpaper stick and peel,B08JXGPMHW,1.0
floral wallpaper stick and peel,B08KSB9M3S,1.0
floral wallpaper stick and peel,B08SY4MVR1,1.0
floral wallpaper stick and peel,B08LNFTY19,1.0
floral wallpaper stick and peel,B09882ZB31,1.0
floral wallpaper stick and peel,B08TQLH7N8,1.0
floral wallpaper stick and peel,B08VD5D8QP,1.0
floral wallpaper stick and peel,B094183CYX,1.0
floral wallpaper stick and peel,B0949B17RF,0.1
floral wallpaper stick and peel,B097DCFV4B,1.0
floral wallpaper stick and peel,B0836P7S52,1.0
floral wallpaper stick and peel,B08LND8VFL,1.0
floral wallpaper stick and peel,B08317JZ46,0.1
floral wallpaper stick and peel,B08QZ4M7GB,1.0
floral wallpaper stick and peel,B081NG8376,0.1
floral wallpaper stick and peel,B081P8RRPW,1.0
floral wallpaper stick and peel,B017DG1VWE,1.0
floral wallpaper stick and peel,B07FR8HXYR,1.0
floral wallpaper stick and peel,B07FR8HXYT,1.0
floral wallpaper stick and peel,B07FRDZ5NF,1.0
floral wallpaper stick and peel,B07JLX16LN,1.0
floral wallpaper stick and peel,B07JXNKR3D,1.0
floral wallpaper stick and peel,B07Q47Q2TG,0.1
floral wallpaper stick and peel,B07Q5CF3P1,0.1
floral wallpaper stick and peel,B07JMF5HV7,1.0
floral wallpaper stick and peel,B07RBND6P3,1.0
floral wallpaper stick and peel,B07QPQHY21,1.0
floral wallpaper stick and peel,B07ZWD2HQZ,1.0
floral wallpaper stick and peel,B07YZQ976Y,1.0
floral wallpaper stick and peel,B07YHCH4ZN,1.0
floral wallpaper stick and peel,B0815XWBRX,1.0
floral wallpaper stick and peel,B07WQRVFG7,1.0
floral wallpaper stick and peel,B07RR5XKM9,1.0
floral wallpaper stick and peel,B07Y5J2FHN,1.0
fluoride coated scissors,B07VY62DZX,1.0
fluoride coated scissors,B07SD7WPV5,1.0
fluoride coated scissors,B07QDKMGPP,1.0
fluoride coated scissors,B07QBM87PJ,1.0
fluoride coated scissors,B07PKLWX1N,1.0
fluoride coated scissors,B07FSJTSQC,1.0
fluoride coated scissors,B079R97TGK,1.0
fluoride coated scissors,B087P775TR,1.0
fluoride coated scissors,B078QGQL58,1.0
fluoride coated scissors,B07849FYBQ,1.0
fluoride coated scissors,B0734MTJJK,1.0
fluoride coated scissors,B0728FNSYR,1.0
fluoride coated scissors,B071LL2YGL,1.0
fluoride coated scissors,B00YFG1U86,1.0
fluoride coated scissors,B00DTW8GF2,1.0
fluoride coated scissors,B079R7F497,1.0
four paws magic coat instant dog mat remover,B0146VZPVC,0.0
four paws magic coat instant dog mat remover,B00XI1ZQAM,0.01
four paws magic coat instant dog mat remover,B00XI1ZHBK,1.0
four paws magic coat instant dog mat remover,B00K6ZR68S,1.0
four paws magic coat instant dog mat remover,B00K6ZR69M,0.01
four paws magic coat instant dog mat remover,B01DDB4IUU,0.01
four paws magic coat instant dog mat remover,B00K6ZR5GQ,1.0
four paws magic coat instant dog mat remover,B00OIOB90E,0.1
four paws magic coat instant dog mat remover,B01EZ7UOCM,1.0
four paws magic coat instant dog mat remover,B0727ZNKH9,0.0
four paws magic coat instant dog mat remover,B01MEEHLUB,0.01
four paws magic coat instant dog mat remover,B01MUG5C9O,0.0
four paws magic coat instant dog mat remover,B077NDMH34,1.0
four paws magic coat instant dog mat remover,B07DKMJ9GX,0.01
four paws magic coat instant dog mat remover,B07GYT3FQK,0.01
four paws magic coat instant dog mat remover,B07JN6BMV1,0.1
four paws magic coat instant dog mat remover,B07SR5M71B,0.1
four paws magic coat instant dog mat remover,B07VZ397QT,1.0
four paws magic coat instant dog mat remover,B01HFAYFGM,0.0
four paws magic coat instant dog mat remover,B00K6ZR3R2,1.0
four paws magic coat instant dog mat remover,B00K6ZR3NQ,1.0
four paws magic coat instant dog mat remover,B00K6ZR322,1.0
four paws magic coat instant dog mat remover,B00K6ZR3PY,1.0
four paws magic coat instant dog mat remover,B0002AT9EG,0.01
four paws magic coat instant dog mat remover,B0002DGNJ2,0.01
four paws magic coat instant dog mat remover,B0002DK4AQ,1.0
four paws magic coat instant dog mat remover,B000HCJX2C,1.0
four paws magic coat instant dog mat remover,B0010709GC,1.0
four paws magic coat instant dog mat remover,B003JVBZEC,1.0
four paws magic coat instant dog mat remover,B00596T8BM,1.0
four paws magic coat instant dog mat remover,B00HYES16A,1.0
four paws magic coat instant dog mat remover,B00K6ZR17Y,0.1
four paws magic coat instant dog mat remover,B00K1DED5E,0.0
four paws magic coat instant dog mat remover,B00K6ZR31S,0.01
four paws magic coat instant dog mat remover,B00K6ZR31I,1.0
four paws magic coat instant dog mat remover,B00K6ZR2ZK,1.0
four paws magic coat instant dog mat remover,B00JN9HPG6,1.0
four paws magic coat instant dog mat remover,B00K21SWNY,0.01
four paws magic coat instant dog mat remover,B00K21SVWQ,0.01
four paws magic coat instant dog mat remover,B00K21S5IQ,0.01
frixion pens,B01KLLPYXK,1.0
frixion pens,B085WRNYZB,1.0
frixion pens,B07RV25WK4,1.0
frixion pens,B07RHQF3YC,1.0
frixion pens,B07D9Z7GYL,1.0
frixion pens,B07D4YBB8M,1.0
frixion pens,B01EGKTKJQ,1.0
frixion pens,B07KBPGR2T,1.0
frixion pens,B00WMDLCYQ,1.0
frixion pens,B00HFEWWWI,1.0
frixion pens,B009ZMFHT8,1.0
frixion pens,B009QYH89W,1.0
frixion pens,B01DMTPL9U,1.0
frixion pens,B009QYH644,1.0
frixion pens,B009QYH52C,1.0
frixion pens,B0058NN4Y8,1.0
frolic flowers,B07N4QK4YM,0.1
frolic flowers,B085GLHBSN,0.1
frolic flowers,B084HGY3WH,0.1
frolic flowers,B07WFKDLWW,0.1
frolic flowers,B07W82Y8YD,0.1
frolic flowers,B07TYJPJKF,0.01
frolic flowers,B07KNRKK8G,0.1
frolic flowers,B07TN3RLWH,0.0
frolic flowers,B01FR8V0SU,0.1
frolic flowers,B01BDVE6TA,0.1
frolic flowers,B071WXX1FJ,0.0
frolic flowers,B015BAUT2M,0.01
frolic flowers,B00MCPJVPG,0.0
frolic flowers,B00KWX688S,0.1
frolic flowers,B00C101ZU6,0.01
frolic flowers,B003TSZHJO,1.0
futon queen,B07QHH65FT,1.0
futon queen,B07KSS82F9,0.01
futon queen,B07KSRWZZW,0.01
futon queen,B079HK3TL7,0.01
futon queen,B0719JSYZN,1.0
futon queen,B01DPWKELY,1.0
futon queen,B01DPWKCES,1.0
futon queen,B01DPWJEH4,1.0
futon queen,B01DPWJ0A0,1.0
futon queen,B00IAUV5LA,1.0
futon queen,B005QGZAQM,0.01
futon queen,B005QGZ96I,0.01
futon queen,B005QGZ7UQ,0.01
futon queen,B005QGZ774,0.01
futon queen,B001IJDEQ4,1.0
futon queen,B00R9HVPBK,1.0
galaxy 8 note case,B07NT4TF3X,1.0
galaxy 8 note case,B07ZRTDLBX,1.0
galaxy 8 note case,B07WPBY441,1.0
galaxy 8 note case,B07VSY9PZ4,1.0
galaxy 8 note case,B07VK5CXDS,1.0
galaxy 8 note case,B07RLRHKD8,1.0
galaxy 8 note case,B07QZR4L5B,1.0
galaxy 8 note case,B07BSKSHHS,1.0
galaxy 8 note case,B073R7TLHV,1.0
galaxy 8 note case,B0752C3QPS,1.0
galaxy 8 note case,B074W5FND2,1.0
galaxy 8 note case,B074W2MC7L,1.0
galaxy 8 note case,B074SHJ25F,1.0
galaxy 8 note case,B00Z7RMSX8,1.0
galaxy 8 note case,B00Z7RKU3S,1.0
galaxy 8 note case,B076FN6SB3,1.0
gatorade bottle,B0777JSF23,1.0
gatorade bottle,B07MQNF2LL,1.0
gatorade bottle,B086ZFS8MW,0.1
gatorade bottle,B07N7XV5BD,1.0
gatorade bottle,B07W4D57KK,1.0
gatorade bottle,B076TCZ82Q,1.0
gatorade bottle,B07N7WCM8F,1.0
gatorade bottle,B076T5K3JQ,1.0
gatorade bottle,B00T6EPVD2,1.0
gatorade bottle,B01G3KE7LS,1.0
gatorade bottle,B01FG46BSE,1.0
gatorade bottle,B00LZSR3KQ,1.0
gatorade bottle,B00LZSJ642,1.0
gatorade bottle,B00HC767CE,1.0
gatorade bottle,B0029JRMRO,1.0
gatorade bottle,B01KQLV2EK,1.0
gift teen girl,B07ZRLZQC9,1.0
gift teen girl,B07YHY73F3,1.0
gift teen girl,B07W87ZDZ4,1.0
gift teen girl,B07R1TPZYH,1.0
gift teen girl,B07JQ9SN6T,1.0
gift teen girl,B07HK74SNL,1.0
gift teen girl,B07GCBZ4HN,1.0
gift teen girl,B07D6M55QQ,1.0
gift teen girl,B079DF961J,1.0
gift teen girl,B072J1X677,1.0
gift teen girl,B01MUCA9IZ,1.0
gift teen girl,B01E7P7JYI,0.0
gift teen girl,B00MAZFO0O,1.0
gift teen girl,B00GZ9LMG6,1.0
gift teen girl,B0792VGBYL,0.0
gift teen girl,B00JYCPRSA,1.0
girls bible,1643520695,1.0
girls bible,1496426657,1.0
girls bible,1462762301,1.0
girls bible,1432129430,1.0
girls bible,141439781X,1.0
girls bible,141439778X,1.0
girls bible,1400324165,1.0
girls bible,0310768497,1.0
girls bible,031076422X,1.0
girls bible,0310764181,1.0
girls bible,0310763541,1.0
girls bible,0310749697,1.0
girls bible,0310745209,1.0
girls bible,0310727510,1.0
girls bible,0310454255,1.0
girls bible,0310765250,1.0
girls tights,B085MSN2W7,1.0
girls tights,B07T95F6RB,1.0
girls tights,B07NCMQ3FX,0.0
girls tights,B07N4N86C9,1.0
girls tights,B07HCCF7BV,1.0
girls tights,B07H5C7SSN,1.0
girls tights,B07BWC57TC,1.0
girls tights,B07BS37WPJ,1.0
girls tights,B071VV279T,1.0
girls tights,B01LZYTABI,1.0
girls tights,B01DNUZY36,1.0
girls tights,B00DY1EWCY,1.0
girls tights,B00ABBPVRU,1.0
girls tights,B008EQQL0K,1.0
girls tights,B07B78CV89,1.0
glitter lamp color change,B071FQZ7TJ,1.0
glitter lamp color change,B07XBQZG42,1.0
glitter lamp color change,B07XWYCMB5,0.1
glitter lamp color change,B07MPRLDWD,0.0
glitter lamp color change,B07FBGLBQ8,0.0
glitter lamp color change,B078KRN6JM,1.0
glitter lamp color change,B072M3G5GZ,0.1
glitter lamp color change,B06WVB8P3B,0.1
glitter lamp color change,B00S7E5OF2,1.0
glitter lamp color change,B01HO5SQX6,0.1
glitter lamp color change,B01HO5SPPK,1.0
glitter lamp color change,B01EBS5OSO,0.1
glitter lamp color change,B01DB632ZE,0.1
glitter lamp color change,B015EEPKJW,0.1
glitter lamp color change,B00HOY2MRE,0.1
glitter lamp color change,B01KGOY5A0,1.0
go chef 8 in 1 cooker,B07F7WY6CN,0.1
go chef 8 in 1 cooker,B07CHYKRK7,1.0
go chef 8 in 1 cooker,B07H7RDY8P,0.1
go chef 8 in 1 cooker,B07QVLFM82,0.1
go chef 8 in 1 cooker,B07YD3LS5D,0.1
go chef 8 in 1 cooker,B07CG3T1H6,0.1
go chef 8 in 1 cooker,B07QHSZGXC,0.1
go chef 8 in 1 cooker,B07C9CFNKG,0.1
go chef 8 in 1 cooker,B0009JKG9M,0.1
go chef 8 in 1 cooker,B074PHL51Y,1.0
go chef 8 in 1 cooker,B01IA3HJGG,0.1
go chef 8 in 1 cooker,B00XHXN54K,0.1
go chef 8 in 1 cooker,B00A1MEP6M,0.1
go chef 8 in 1 cooker,B00591GG58,0.1
go chef 8 in 1 cooker,B0007XRTDG,0.1
go chef 8 in 1 cooker,B0777RJG6D,1.0
golf sets for men left handed,B082J7WXDD,1.0
golf sets for men left handed,B07K7LMWR1,1.0
golf sets for men left handed,B07K7CN71S,1.0
golf sets for men left handed,B07JZF6F3T,1.0
golf sets for men left handed,B07HN3T2PB,1.0
golf sets for men left handed,B07H2CKPJV,1.0
golf sets for men left handed,B07H2B8ZDK,1.0
golf sets for men left handed,B07K7JCQ7X,1.0
golf sets for men left handed,B073XGC4R6,1.0
golf sets for men left handed,B07193KG9Q,1.0
golf sets for men left handed,B06XNPNBGR,1.0
golf sets for men left handed,B06XKZW8BZ,1.0
golf sets for men left handed,B00QVEZJKK,1.0
golf sets for men left handed,B0057ARWD6,1.0
golf sets for men left handed,B004VK17C0,1.0
golf sets for men left handed,B07H29Z4Y2,1.0
ground lift box,B00BARTW3I,1.0
ground lift box,B077Y5DLBB,0.1
ground lift box,B07567XFJC,0.0
ground lift box,B01DWQMM68,1.0
ground lift box,B015OGAN8I,1.0
ground lift box,B00UIDM6TW,1.0
ground lift box,B00BARTW42,1.0
ground lift box,B0836KJZ62,1.0
ground lift box,B007ZW8U9O,0.01
ground lift box,B0027V760M,1.0
ground lift box,B0026SQOTK,0.0
ground lift box,B00172CJ9K,1.0
ground lift box,B000KUD2G4,1.0
ground lift box,B000KUA8G6,1.0
ground lift box,B000CCSWPQ,1.0
ground lift box,B003MLBEYK,0.1
halloween glow bracelets kids,B07Z3PQX8C,1.0
halloween glow bracelets kids,B07XXZKRRS,1.0
halloween glow bracelets kids,B081HZLL8G,1.0
halloween glow bracelets kids,B07W535HMN,1.0
halloween glow bracelets kids,B081PN2PZQ,1.0
halloween glow bracelets kids,B081ZT4KWN,1.0
halloween glow bracelets kids,B085KTBL1T,1.0
halloween glow bracelets kids,B07SR9LQ66,1.0
halloween glow bracelets kids,B07D4LLMGL,1.0
halloween glow bracelets kids,B07N8KYS3R,1.0
halloween glow bracelets kids,B07GQJGWCK,1.0
halloween glow bracelets kids,B07FVH9HXP,1.0
halloween glow bracelets kids,B07FMCY2RM,1.0
halloween glow bracelets kids,B074NNY61V,1.0
halloween glow bracelets kids,B00N1QPNMA,1.0
halloween glow bracelets kids,B07RM1P8YY,1.0
heavy duty plastic folders with pockets,B07DWVMLWJ,1.0
heavy duty plastic folders with pockets,B07SLSNRMX,1.0
heavy duty plastic folders with pockets,B07PKFLMW4,1.0
heavy duty plastic folders with pockets,B07PJPWGZQ,1.0
heavy duty plastic folders with pockets,B07KM3WHMH,1.0
heavy duty plastic folders with pockets,B07K91GV6N,1.0
heavy duty plastic folders with pockets,B07GHS3SGM,0.1
heavy duty plastic folders with pockets,B078G7N8P1,1.0
heavy duty plastic folders with pockets,B00U7XXKGQ,1.0
heavy duty plastic folders with pockets,B071D464QJ,1.0
heavy duty plastic folders with pockets,B01MEHRRLU,1.0
heavy duty plastic folders with pockets,B01E0E8X3M,1.0
heavy duty plastic folders with pockets,B01ATKQRQG,1.0
heavy duty plastic folders with pockets,B00XJU1V4W,1.0
heavy duty plastic folders with pockets,B00SLOB06K,1.0
heavy duty plastic folders with pockets,B0728D6KBT,1.0
helen kaminski hats,B079QGZR5B,1.0
helen kaminski hats,B077PZQ88Q,1.0
helen kaminski hats,B071KK8Z1T,0.1
helen kaminski hats,B01LZZ8COC,1.0
helen kaminski hats,B01DNSGELO,1.0
helen kaminski hats,B01C88KJNO,1.0
helen kaminski hats,B00PHASDRA,1.0
helen kaminski hats,B07QZN8LN6,1.0
helen kaminski hats,B00H558T4C,1.0
helen kaminski hats,B00CD93OVS,1.0
helen kaminski hats,B00C7B92BS,1.0
helen kaminski hats,B00A1816YK,1.0
helen kaminski hats,B004XJ8IOO,1.0
helen kaminski hats,B002YX09R0,1.0
helen kaminski hats,B0015NC5FO,1.0
helen kaminski hats,B00N82WTNS,1.0
henley shirts for men,B07HJC2273,1.0
henley shirts for men,B07HJC9LGK,1.0
henley shirts for men,B07HMSY1J6,1.0
henley shirts for men,B07HYJ1WDD,1.0
henley shirts for men,B082MBZ4SZ,1.0
